Assay	term	contrast	null.value	estimate	std.error	df	statistic	p.value	adj.p.value
MMP-1	Day*Allocation*srf14	Day7 Placebo No - Day4 Anakinra Yes	0	0.1189056634842515	0.1460011464015597	958.9103666811154	0.8144159577844332	0.4156089027241505	0.5084079836624691
MMP-1	Day*Allocation*srf14	Day7 Placebo No - Day7 Anakinra Yes	0	-0.006351690590412559	0.14533609508774253	947.3372898929091	-0.043703462560886246	0.9651499888801441	0.9846158164782576
MMP-1	Day*Allocation*srf14	Day7 Placebo No - Day1 Placebo Yes	0	0.3803582457816364	0.15941309527842554	919.2714702990037	2.38599122059148	0.017234705808067022	0.024568623173201926
MMP-1	Day*Allocation*srf14	Day7 Placebo No - Day4 Placebo Yes	0	0.00833259287874942	0.16274608333457982	971.0275095318086	0.05119995951987948	0.959176714137633	0.959176714137633
MMP-1	Day*Allocation*srf14	Day7 Placebo No - Day7 Placebo Yes	0	-0.04469071681989652	0.1626847936159394	970.1682937172056	-0.2747074008982106	0.7835995309165787	0.8203307589282933
MMP-1	Day*Allocation*srf14	Day1 Anakinra Yes - Day4 Anakinra Yes	0	-0.3162584012620827	0.09730379430347591	1046.2035935923623	-3.2502165360142103	0.001189932119594202	0.0031890180805124618
MMP-1	Day*Allocation*srf14	Day1 Anakinra Yes - Day7 Anakinra Yes	0	-0.44151575533674675	0.09666492211926583	1048.8162262673284	-4.567486795178934	5.521397158600108e-6	1.9470189980326696e-5
MMP-1	Day*Allocation*srf14	Day1 Anakinra Yes - Day1 Placebo Yes	0	-0.0548058189646978	0.17175455293392464	927.9924534710636	-0.31909383494353155	0.7497271695881692	0.9668895255885167
MMP-1	Day*Allocation*srf14	Day1 Anakinra Yes - Day4 Placebo Yes	0	-0.4268314718675848	0.17485612444166615	972.833106441765	-2.4410438766757654	0.01482228294671156	0.0522680503910355
MMP-1	Day*Allocation*srf14	Day1 Anakinra Yes - Day7 Placebo Yes	0	-0.47985478156623074	0.17485130802775245	972.822927439231	-2.744359118492085	0.006174526487324	0.015321973135211407
MMP-1	Day*Allocation*srf14	Day4 Anakinra Yes - Day7 Anakinra Yes	0	-0.12525735407466407	0.09723983919683087	1029.5728635905796	-1.2881279433331922	0.19799084854625312	0.37901105293139886
MMP-1	Day*Allocation*srf14	Day4 Anakinra Yes - Day1 Placebo Yes	0	0.2614525822973849	0.17322060727275332	948.2480050830668	1.509361884903806	0.13153944385582866	0.22597801893180822
MMP-1	Day*Allocation*srf14	Day4 Anakinra Yes - Day4 Placebo Yes	0	-0.11057307060550209	0.17629657605978652	992.3229347061425	-0.6271991951108797	0.5306729499852139	0.6584275490557283
MMP-1	Day*Allocation*srf14	Day4 Anakinra Yes - Day7 Placebo Yes	0	-0.16359638030414803	0.17629178083658809	992.3124557594293	-0.9279864298142865	0.3536402689125113	0.6075358465932886
MMP-1	Day*Allocation*srf14	Day7 Anakinra Yes - Day1 Placebo Yes	0	0.386709936372049	0.17266346585288256	940.030219989909	2.239674354165601	0.025345179100815025	0.04851791427870305
MMP-1	Day*Allocation*srf14	Day7 Anakinra Yes - Day4 Placebo Yes	0	0.01468428346916198	0.17574829724653465	984.3703854767975	0.08355292027986644	0.9334288877960009	0.9475717497323038
MMP-1	Day*Allocation*srf14	Day7 Anakinra Yes - Day7 Placebo Yes	0	-0.03833902622948396	0.17574511980888718	984.4260507137242	-0.21815129928600843	0.8273564408519447	0.9412492294993537
MMP-1	Day*Allocation*srf14	Day1 Placebo Yes - Day4 Placebo Yes	0	-0.37202565290288697	0.11396403351079089	1046.3821832863302	-3.2644128278213413	0.0011324475211911722	0.005419570279986324
MMP-1	Day*Allocation*srf14	Day1 Placebo Yes - Day7 Placebo Yes	0	-0.4250489626015329	0.11396720039599864	1046.2662006678488	-3.729572729036312	2.020989567400402e-4	5.416252040633077e-4
MMP-1	Day*Allocation*srf14	Day4 Placebo Yes - Day7 Placebo Yes	0	-0.05302330969864594	0.11700059729513423	1039.1069254815775	-0.45318836761913733	0.6505077235332879	0.7646318855566718
LIF-R	Day*Allocation*srf14	Day1 Anakinra No - Day4 Anakinra No	0	0.4715093215326926	0.05463982455869748	1032.5638770253609	8.629407677291645	2.2992595125842342e-17	1.0270025822876246e-16
LIF-R	Day*Allocation*srf14	Day1 Anakinra No - Day7 Anakinra No	0	0.6698590590816873	0.055098004585475924	1036.3760347648827	12.157591987610113	6.905514028178365e-32	2.5703857771552807e-31
LIF-R	Day*Allocation*srf14	Day1 Anakinra No - Day1 Placebo No	0	0.08214395238253969	0.10328702869221024	1120.2165278262291	0.795297855138463	0.42660873543039535	0.9893930626752736
LIF-R	Day*Allocation*srf14	Day1 Anakinra No - Day4 Placebo No	0	0.5296828381335273	0.10226372437495629	1096.499028198522	5.179577033508113	2.6449263079194904e-7	1.3631543279277373e-6
LIF-R	Day*Allocation*srf14	Day1 Anakinra No - Day7 Placebo No	0	0.5569210036183766	0.10355573212841808	1126.7015754954073	5.377983354197586	9.154270411354146e-8	3.228084829266988e-7
LIF-R	Day*Allocation*srf14	Day1 Anakinra No - Day1 Anakinra Yes	0	-0.14915036333540066	0.12413084587935332	1105.7796198341916	-1.2015576167132913	0.22979224793963532	0.3947712977424504
LIF-R	Day*Allocation*srf14	Day1 Anakinra No - Day4 Anakinra Yes	0	0.4141284954822707	0.12666766393065457	1146.3357606025186	3.269409750139462	0.0011097469068134809	0.0037254883931096996
LIF-R	Day*Allocation*srf14	Day1 Anakinra No - Day7 Anakinra Yes	0	0.727927420128714	0.12567920468881025	1129.1833559700149	5.791948015036448	9.012435843660048e-9	8.626188593217474e-8
LIF-R	Day*Allocation*srf14	Day1 Anakinra No - Day1 Placebo Yes	0	-0.37475984244744254	0.14032713395336033	1092.6170538454812	-2.670615667045542	0.007683663798363789	0.03879984783630996
LIF-R	Day*Allocation*srf14	Day1 Anakinra No - Day4 Placebo Yes	0	0.1901241919289695	0.1451266241536844	1165.206266762529	1.3100572898852394	0.1904346582986282	0.31897805265020224
LIF-R	Day*Allocation*srf14	Day1 Anakinra No - Day7 Placebo Yes	0	0.6499684883523345	0.14507213970786415	1164.662019081377	4.48031227540446	8.187193204485945e-6	3.6569462980037224e-5
LIF-R	Day*Allocation*srf14	Day4 Anakinra No - Day7 Anakinra No	0	0.1983497375489947	0.05526947955279829	1035.2858733878813	3.588775200235304	3.4779224029400836e-4	6.297859486405015e-4
LIF-R	Day*Allocation*srf14	Day4 Anakinra No - Day1 Placebo No	0	-0.3893653691501529	0.10342109388801596	1123.0017423389008	-3.764854484828371	1.7527496809797326e-4	5.871711431282104e-4
LIF-R	Day*Allocation*srf14	Day4 Anakinra No - Day4 Placebo No	0	0.058173516600834786	0.10239915488365332	1099.3883537977297	0.5681054366799411	0.5700793836963843	0.9152190012754137
LIF-R	Day*Allocation*srf14	Day4 Anakinra No - Day7 Placebo No	0	0.08541168208568403	0.10369025649613879	1129.5139973622952	0.8237194599751481	0.410272868747118	0.49978694920103467
LIF-R	Day*Allocation*srf14	Day4 Anakinra No - Day1 Anakinra Yes	0	-0.6206596848680932	0.12425980212983204	1108.2104778080259	-4.994854926773511	6.836111079017361e-7	2.4106286436534902e-6
LIF-R	Day*Allocation*srf14	Day4 Anakinra No - Day4 Anakinra Yes	0	-0.0573808260504219	0.12679400231006707	1148.6116189680247	-0.45255157976716087	0.6509571317200158	0.7269021304206843
LIF-R	Day*Allocation*srf14	Day4 Anakinra No - Day7 Anakinra Yes	0	0.25641809859602144	0.12580651292135198	1131.5295065969692	2.038194149426281	0.04176266641250005	0.08479086817083344
LIF-R	Day*Allocation*srf14	Day4 Anakinra No - Day1 Placebo Yes	0	-0.8462691639801352	0.14044273599799453	1094.5608756371305	-6.02572399324533	2.2971079204552876e-9	1.0260415378033619e-8
LIF-R	Day*Allocation*srf14	Day4 Anakinra No - Day4 Placebo Yes	0	-0.2813851296037231	0.14523842459803762	1166.9450114518363	-1.9374014168942244	0.052937351779895114	0.08867006423132431
LIF-R	Day*Allocation*srf14	Day4 Anakinra No - Day7 Placebo Yes	0	0.17845916681964183	0.1451828526401759	1166.3378940960224	1.2292027851383978	0.2192437092450916	0.3672332129855284
LIF-R	Day*Allocation*srf14	Day7 Anakinra No - Day1 Placebo No	0	-0.5877151066991476	0.10365560503427523	1128.3856154909165	-5.6698825548778675	1.8139807546823398e-8	6.076835528185839e-8
LIF-R	Day*Allocation*srf14	Day7 Anakinra No - Day4 Placebo No	0	-0.14017622094815993	0.10263501871334002	1104.8958537735714	-1.3657738139033484	0.17228791485823447	0.2623475067159479
LIF-R	Day*Allocation*srf14	Day7 Anakinra No - Day7 Placebo No	0	-0.11293805546331068	0.10392514079848962	1134.8896191760275	-1.0867250657114533	0.27738908791515593	0.7321193133326226
LIF-R	Day*Allocation*srf14	Day7 Anakinra No - Day1 Anakinra Yes	0	-0.819009422417088	0.12447217331185513	1112.0890706975733	-6.57985958327509	7.236323744128921e-11	2.693520504759098e-10
LIF-R	Day*Allocation*srf14	Day7 Anakinra No - Day4 Anakinra Yes	0	-0.2557305635994166	0.1270017954316094	1152.2286810778355	-2.0135980182825666	0.04428389446514062	0.06450045498183525
LIF-R	Day*Allocation*srf14	Day7 Anakinra No - Day7 Anakinra Yes	0	0.05806836104702673	0.1260145832973192	1135.183655808022	0.4608066743356208	0.6450255783590237	0.7451157543112861
LIF-R	Day*Allocation*srf14	Day7 Anakinra No - Day1 Placebo Yes	0	-1.0446189015291298	0.14063462987402148	1097.6946408364176	-7.427892422121669	2.2114370629581492e-13	1.0583305944156856e-12
LIF-R	Day*Allocation*srf14	Day7 Anakinra No - Day4 Placebo Yes	0	-0.4797348671527178	0.14542226419748902	1169.667957454268	-3.298909350642618	9.998408006038802e-4	0.0023319062376362166
LIF-R	Day*Allocation*srf14	Day7 Anakinra No - Day7 Placebo Yes	0	-0.01989057072935288	0.14537002580317643	1169.2071755261068	-0.13682718029013557	0.8911909550660129	0.9046938483245888
LIF-R	Day*Allocation*srf14	Day1 Placebo No - Day4 Placebo No	0	0.4475388857509877	0.0866493625010341	1033.9327683244862	5.164941470234668	2.8844329519566635e-7	1.1368059281240969e-6
LIF-R	Day*Allocation*srf14	Day1 Placebo No - Day7 Placebo No	0	0.4747770512358369	0.0881985179796797	1042.4507799975281	5.383050215710224	9.045916683257197e-8	2.244727473252712e-7
LIF-R	Day*Allocation*srf14	Day1 Placebo No - Day1 Anakinra Yes	0	-0.23129431571794035	0.14123253207464698	1120.6930479236078	-1.6376844082614914	0.10176826801879768	0.3246892360599736
LIF-R	Day*Allocation*srf14	Day1 Placebo No - Day4 Anakinra Yes	0	0.331984543099731	0.14345716399461492	1151.8646853524206	2.3141719371518668	0.020833549719837932	0.05368645504727468
LIF-R	Day*Allocation*srf14	Day1 Placebo No - Day7 Anakinra Yes	0	0.6457834677461743	0.14258697580730695	1138.6741411620735	4.529049473767441	6.548445812954254e-6	3.9885988133448636e-5
LIF-R	Day*Allocation*srf14	Day1 Placebo No - Day1 Placebo Yes	0	-0.4569037948299822	0.1557929295041994	1105.8448242493434	-2.9327633563605744	0.003428839590099027	0.020884750230603162
LIF-R	Day*Allocation*srf14	Day1 Placebo No - Day4 Placebo Yes	0	0.10798023954642984	0.16013930209766764	1164.8836877838535	0.6742894350855456	0.5002611049562551	0.6428938374498947
LIF-R	Day*Allocation*srf14	Day1 Placebo No - Day7 Placebo Yes	0	0.5678245359697948	0.16006151558863496	1164.0376295782817	3.5475394187140425	4.043206082049602e-4	0.0015092583087137803
LIF-R	Day*Allocation*srf14	Day4 Placebo No - Day7 Placebo No	0	0.027238165484849246	0.0869223203094673	1034.9353073405832	0.31336215356278924	0.7540686756414052	0.7894156448120961
LIF-R	Day*Allocation*srf14	Day4 Placebo No - Day1 Anakinra Yes	0	-0.678833201468928	0.1405016247047638	1108.081106983497	-4.831497165213292	1.5455405280929059e-6	6.091247963660276e-6
LIF-R	Day*Allocation*srf14	Day4 Placebo No - Day4 Anakinra Yes	0	-0.11555434265125669	0.14273810039312493	1139.8884877756186	-0.8095549985112626	0.41836493436018884	0.5288764264553331
LIF-R	Day*Allocation*srf14	Day4 Placebo No - Day7 Anakinra Yes	0	0.19824458199518666	0.1418625271881733	1126.4013123109842	1.3974414944139935	0.1625560262731779	0.3111786788657977
LIF-R	Day*Allocation*srf14	Day4 Placebo No - Day1 Placebo Yes	0	-0.9044426805809699	0.15512867079121273	1095.4711734051182	-5.830274158657988	7.273953316413642e-9	3.7488836323054925e-8
LIF-R	Day*Allocation*srf14	Day4 Placebo No - Day4 Placebo Yes	0	-0.33955864620455783	0.15949168091595295	1155.3684361117319	-2.1290053766722443	0.0334648363942538	0.06794375873984862
LIF-R	Day*Allocation*srf14	Day4 Placebo No - Day7 Placebo Yes	0	0.12028565021880705	0.15941668843331946	1154.6149386138227	0.7545361241719679	0.4506812250546963	0.5824892227822991
LIF-R	Day*Allocation*srf14	Day7 Placebo No - Day1 Anakinra Yes	0	-0.7060713669537773	0.14124394483335545	1121.0759498503064	-4.998949638420429	6.684348434295754e-7	2.035687932262798e-6
LIF-R	Day*Allocation*srf14	Day7 Placebo No - Day4 Anakinra Yes	0	-0.14279250813610594	0.14346732611330248	1152.1877475620008	-0.9952963647160775	0.31980111979417974	0.4120514428117316
LIF-R	Day*Allocation*srf14	Day7 Placebo No - Day7 Anakinra Yes	0	0.1710064165103374	0.14259721971297376	1139.0060056335915	1.1992268632905114	0.23068915978145788	0.3360037762034278
LIF-R	Day*Allocation*srf14	Day7 Placebo No - Day1 Placebo Yes	0	-0.9316808460658191	0.15582303478684317	1106.463104055431	-5.979095756543981	3.0239883231280707e-9	1.558517058842929e-8
LIF-R	Day*Allocation*srf14	Day7 Placebo No - Day4 Placebo Yes	0	-0.3667968116894071	0.16016997925896764	1165.510946591663	-2.2900471947764878	0.022196583934357052	0.04131030898894229
LIF-R	Day*Allocation*srf14	Day7 Placebo No - Day7 Placebo Yes	0	0.0930474847339578	0.1600929332142239	1164.671361036634	0.581209194346192	0.5612119285857897	0.7193402218094294
LIF-R	Day*Allocation*srf14	Day1 Anakinra Yes - Day4 Anakinra Yes	0	0.5632788588176714	0.11309906030479244	1063.7606555692855	4.98040264260094	7.399663041534964e-7	3.54126731273459e-6
LIF-R	Day*Allocation*srf14	Day1 Anakinra Yes - Day7 Anakinra Yes	0	0.8770777834641147	0.11231983928573637	1066.527242470419	7.8087521228807155	1.3748752480342426e-14	1.151458020228678e-13
LIF-R	Day*Allocation*srf14	Day1 Anakinra Yes - Day1 Placebo Yes	0	-0.22560947911204188	0.1680986510236923	1118.3429407777617	-1.3421254587001048	0.17982772296686067	0.9448238962926088
LIF-R	Day*Allocation*srf14	Day1 Anakinra Yes - Day4 Placebo Yes	0	0.33927455526437017	0.17214304740959202	1169.2208716549114	1.970887354265958	0.048972332482236806	0.12619793370422563
LIF-R	Day*Allocation*srf14	Day1 Anakinra Yes - Day7 Placebo Yes	0	0.7991188516877351	0.17213885203839568	1169.298945712109	4.642292209021419	3.835058046521255e-6	2.8549876568547122e-5
LIF-R	Day*Allocation*srf14	Day4 Anakinra Yes - Day7 Anakinra Yes	0	0.3137989246464433	0.11328244330478049	1042.161904934582	2.7700578791559405	0.0057042184220653285	0.027298759591312644
LIF-R	Day*Allocation*srf14	Day4 Anakinra Yes - Day1 Placebo Yes	0	-0.7888883379297132	0.16997947022140783	1140.480519209887	-4.641080107510288	3.867527657381823e-6	3.7017764720654586e-5
LIF-R	Day*Allocation*srf14	Day4 Anakinra Yes - Day4 Placebo Yes	0	-0.22400430355330117	0.17398057993145383	1189.4448930891601	-1.2875247550132094	0.1981619048351525	0.44740482011467014
LIF-R	Day*Allocation*srf14	Day4 Anakinra Yes - Day7 Placebo Yes	0	0.23583999287006374	0.173976347377365	1189.5163334207773	1.3555865290039273	0.17548807530611452	0.40543796708654045
LIF-R	Day*Allocation*srf14	Day7 Anakinra Yes - Day1 Placebo Yes	0	-1.1026872625761566	0.16924788376040242	1130.9555891282266	-6.515220386076955	1.0902471099230237e-10	1.8261639091210648e-9
LIF-R	Day*Allocation*srf14	Day7 Anakinra Yes - Day4 Placebo Yes	0	-0.5378032281997445	0.17326399802516282	1180.6410083991575	-3.103952548305161	0.0019549476114879786	0.03274537249242364
LIF-R	Day*Allocation*srf14	Day7 Anakinra Yes - Day7 Placebo Yes	0	-0.07795893177637961	0.17326348676599598	1180.8648117963405	-0.44994437796157477	0.652833130397027	0.9309787269339678
LIF-R	Day*Allocation*srf14	Day1 Placebo Yes - Day4 Placebo Yes	0	0.5648840343764121	0.13247024721902106	1062.4404428743626	4.264233261695777	2.184401655439187e-5	1.4635491091442553e-4
LIF-R	Day*Allocation*srf14	Day1 Placebo Yes - Day7 Placebo Yes	0	1.024728330799777	0.13247620235602897	1062.2627957316834	7.735188000376294	2.3901612993514488e-14	2.669013450942451e-13
LIF-R	Day*Allocation*srf14	Day4 Placebo Yes - Day7 Placebo Yes	0	0.4598442964233649	0.13612376932331757	1054.7584054746083	3.378133728659503	7.564645364580223e-4	0.0101366247885375
FGF-21	Day*Allocation*srf14	Day1 Anakinra No - Day4 Anakinra No	0	-0.08420566430626052	0.060309855680582114	1041.7082550112493	-1.3962173073707438	0.1629465145909784	0.20217437921473244
FGF-21	Day*Allocation*srf14	Day1 Anakinra No - Day7 Anakinra No	0	0.22150080923905455	0.06078907409831973	1046.9595168914616	3.6437602073162196	2.818654882704592e-4	3.4972199470594006e-4
FGF-21	Day*Allocation*srf14	Day1 Anakinra No - Day1 Placebo No	0	0.00226006716126271	0.1007923859103255	1306.752677913487	0.02242299495989192	0.9821139609588442	0.9893930626752736
FGF-21	Day*Allocation*srf14	Day1 Anakinra No - Day4 Placebo No	0	-0.0094684865757119	0.09957505645768164	1285.2387607218036	-0.09508894006739436	0.9242590055911887	0.9242590055911887
FGF-21	Day*Allocation*srf14	Day1 Anakinra No - Day7 Placebo No	0	0.06958430827419142	0.1011160965041106	1312.8077711385413	0.6881625248593596	0.49147201520316897	0.548810416976872
FGF-21	Day*Allocation*srf14	Day1 Anakinra No - Day1 Anakinra Yes	0	5.229210212398506e-4	0.12095455983381011	1290.3879607430158	0.004323284892759205	0.9965511967224473	0.9965511967224473
FGF-21	Day*Allocation*srf14	Day1 Anakinra No - Day4 Anakinra Yes	0	0.05532299902239503	0.12386542105082221	1323.136208382316	0.44663796040136095	0.6552095729202524	0.7196564161583101
FGF-21	Day*Allocation*srf14	Day1 Anakinra No - Day7 Anakinra Yes	0	0.27597390103041464	0.12270993407219255	1308.6062658134404	2.248993963830622	0.024678637690261556	0.0472419635785007
FGF-21	Day*Allocation*srf14	Day1 Anakinra No - Day1 Placebo Yes	0	-0.06219208787820262	0.13656591194635856	1277.9808542175967	-0.45539979187947666	0.648899004040312	0.7368853096728967
FGF-21	Day*Allocation*srf14	Day1 Anakinra No - Day4 Placebo Yes	0	-0.1417294873634688	0.1421593413567006	1339.5768527093173	-0.9969762522171988	0.31895608874809206	0.4546820839600461
FGF-21	Day*Allocation*srf14	Day1 Anakinra No - Day7 Placebo Yes	0	0.15639961594894608	0.14210058158936956	1339.3569664844747	1.1006261494474152	0.2712571667105654	0.3709026565226098
FGF-21	Day*Allocation*srf14	Day4 Anakinra No - Day7 Anakinra No	0	0.30570647354531505	0.06098454999184019	1045.9864243115076	5.012851182573602	6.29495765571459e-7	1.6870486517315102e-6
FGF-21	Day*Allocation*srf14	Day4 Anakinra No - Day1 Placebo No	0	0.08646573146752323	0.10094830654083135	1309.0887522789312	0.8565347397140314	0.391858825113248	0.5147949271095611
FGF-21	Day*Allocation*srf14	Day4 Anakinra No - Day4 Placebo No	0	0.07473717773054862	0.09973299843062955	1287.7451740328931	0.7493726139451522	0.4537695192603801	0.9152190012754137
FGF-21	Day*Allocation*srf14	Day4 Anakinra No - Day7 Placebo No	0	0.15378997258045193	0.1012729715056302	1315.1857692995532	1.5185687779675952	0.1291114128248167	0.21626161648156797
FGF-21	Day*Allocation*srf14	Day4 Anakinra No - Day1 Anakinra Yes	0	0.08472858532750037	0.12110749460825282	1292.6152388976673	0.699614715022984	0.4842938284548567	0.5407947751079233
FGF-21	Day*Allocation*srf14	Day4 Anakinra No - Day4 Anakinra Yes	0	0.13952866332865554	0.12401473032519814	1325.1382392361286	1.1250975022303877	0.2607514601365178	0.3788397330013291
FGF-21	Day*Allocation*srf14	Day4 Anakinra No - Day7 Anakinra Yes	0	0.3601795653366751	0.12286079692904765	1310.7275843715338	2.9316069433008765	0.0034306356108601156	0.011492629296381387
FGF-21	Day*Allocation*srf14	Day4 Anakinra No - Day1 Placebo Yes	0	0.022013576428057895	0.136703241276833	1279.795549131844	0.161031854273879	0.872093727259655	0.8853072685817709
FGF-21	Day*Allocation*srf14	Day4 Anakinra No - Day4 Placebo Yes	0	-0.05752382305720829	0.14229135022336364	1341.0776601553653	-0.40426788393608987	0.6860802011819309	0.738532115937877
FGF-21	Day*Allocation*srf14	Day4 Anakinra No - Day7 Placebo Yes	0	0.24060528025520658	0.14223034318039735	1340.746632878893	1.6916592822252825	0.09094333587357993	0.1740915286722816
FGF-21	Day*Allocation*srf14	Day7 Anakinra No - Day1 Placebo No	0	-0.21924074207779184	0.1012273856995497	1313.9093765250375	-2.1658244017929538	0.03050401079088153	0.040875374459781254
FGF-21	Day*Allocation*srf14	Day7 Anakinra No - Day4 Placebo No	0	-0.23096929581476644	0.10001387076813253	1292.7886494591921	-2.309372630424782	0.02107990487553689	0.04870184919520592
FGF-21	Day*Allocation*srf14	Day7 Anakinra No - Day7 Placebo No	0	-0.15191650096486314	0.10155250507587348	1319.957494907855	-1.495940458104514	0.13490821885018348	0.5359416459991351
FGF-21	Day*Allocation*srf14	Day7 Anakinra No - Day1 Anakinra Yes	0	-0.2209778882178147	0.12135729051607849	1296.0109906649388	-1.820886798626553	0.0688545605365071	0.08704255765935802
FGF-21	Day*Allocation*srf14	Day7 Anakinra No - Day4 Anakinra Yes	0	-0.16617781021665953	0.12425823908807106	1328.174234147449	-1.3373584837209624	0.18133462530361633	0.2208985435516781
FGF-21	Day*Allocation*srf14	Day7 Anakinra No - Day7 Anakinra Yes	0	0.054473091791360076	0.12310434520819555	1313.8187832864562	0.44249528072493727	0.6582036805433846	0.7474516372272334
FGF-21	Day*Allocation*srf14	Day7 Anakinra No - Day1 Placebo Yes	0	-0.28369289711725715	0.13692934380110658	1282.583772277119	-2.0718195913457995	0.03848176485395018	0.05055447539636593
FGF-21	Day*Allocation*srf14	Day7 Anakinra No - Day4 Placebo Yes	0	-0.3632302966025234	0.14250578629852537	1343.2720690119365	-2.5488810387082648	0.010917339243262807	0.018286543232465202
FGF-21	Day*Allocation*srf14	Day7 Anakinra No - Day7 Placebo Yes	0	-0.06510119329010848	0.14245045828673356	1343.1504664320876	-0.45700936362779937	0.6477382169624026	0.7114501727291964
FGF-21	Day*Allocation*srf14	Day1 Placebo No - Day4 Placebo No	0	-0.011728553736974609	0.09562276618518449	1044.4462312064923	-0.12265440757341108	0.9024043648858586	0.9160771582932201
FGF-21	Day*Allocation*srf14	Day1 Placebo No - Day7 Placebo No	0	0.0673242411129287	0.0972382680142982	1056.063706937803	0.692363639210739	0.48886119941530926	0.5117765681379018
FGF-21	Day*Allocation*srf14	Day1 Placebo No - Day1 Anakinra Yes	0	-0.0017371461400228594	0.1378177614133361	1305.496456123981	-0.012604660837676052	0.989945127900304	0.989945127900304
FGF-21	Day*Allocation*srf14	Day1 Placebo No - Day4 Anakinra Yes	0	0.05306293186113232	0.1403692418447159	1330.2817197931186	0.3780239257816426	0.7054731301278792	0.7748639298125887
FGF-21	Day*Allocation*srf14	Day1 Placebo No - Day7 Anakinra Yes	0	0.27371383386915193	0.13935386580855227	1319.3186007572876	1.9641639094905816	0.049720762389598265	0.10094821454857829
FGF-21	Day*Allocation*srf14	Day1 Placebo No - Day1 Placebo Yes	0	-0.06445215503946533	0.15181214710026877	1291.3960398580343	-0.4245520287444194	0.6712339884101062	0.8176850404268566
FGF-21	Day*Allocation*srf14	Day1 Placebo No - Day4 Placebo Yes	0	-0.14398955452473153	0.15687225334608934	1340.8646227532886	-0.9178777728593203	0.3588479282472915	0.5358471880842686
FGF-21	Day*Allocation*srf14	Day1 Placebo No - Day7 Placebo Yes	0	0.15413954878768335	0.15678545718823986	1340.334712707431	0.9831240189746695	0.3257238298499876	0.4763929741001747
FGF-21	Day*Allocation*srf14	Day4 Placebo No - Day7 Placebo No	0	0.07905279484990331	0.09591272113294964	1045.9013473589955	0.8242159529633624	0.41000477948175273	0.499460367732317
FGF-21	Day*Allocation*srf14	Day4 Placebo No - Day1 Anakinra Yes	0	0.00999140759695175	0.13694375689261062	1293.9103082032752	0.07295993496649045	0.9418492761018775	0.9418492761018775
FGF-21	Day*Allocation*srf14	Day4 Placebo No - Day4 Anakinra Yes	0	0.06479148559810692	0.1395119297713506	1319.6378657340733	0.46441537798448645	0.6424267814063753	0.7686177563254848
FGF-21	Day*Allocation*srf14	Day4 Placebo No - Day7 Anakinra Yes	0	0.2854423876061265	0.13848856023187522	1308.2196489000232	2.061126111270147	0.03948826747448584	0.10582855683162205
FGF-21	Day*Allocation*srf14	Day4 Placebo No - Day1 Placebo Yes	0	-0.05272360130249072	0.15101840536170885	1281.7577949615393	-0.34912036831676774	0.7270562892566312	0.7856898609708757
FGF-21	Day*Allocation*srf14	Day4 Placebo No - Day4 Placebo Yes	0	-0.1322610007877569	0.15610195375699384	1332.5653998850346	-0.8472731929649613	0.396995007230984	0.4749761693656416
FGF-21	Day*Allocation*srf14	Day4 Placebo No - Day7 Placebo Yes	0	0.16586810252465797	0.15601964183495493	1332.1574371103566	1.063123210474494	0.2879187541882513	0.43842173933210993
FGF-21	Day*Allocation*srf14	Day7 Placebo No - Day1 Anakinra Yes	0	-0.06906138725295156	0.13783472542061156	1305.9955650881896	-0.5010449075311485	0.616423953390046	0.6770558176579194
FGF-21	Day*Allocation*srf14	Day7 Placebo No - Day4 Anakinra Yes	0	-0.014261309251796386	0.14038411766658845	1330.6862587069475	-0.10158776853708566	0.9190991931364189	0.9621819678146885
FGF-21	Day*Allocation*srf14	Day7 Placebo No - Day7 Anakinra Yes	0	0.2063895927562232	0.13936896063827134	1319.7463878292526	1.4808863595668353	0.1388755492485703	0.21146958635577748
FGF-21	Day*Allocation*srf14	Day7 Placebo No - Day1 Placebo Yes	0	-0.13177639615239403	0.15185103740968287	1292.0851474025187	-0.8678004339006987	0.3856647333244936	0.46853563323733854
FGF-21	Day*Allocation*srf14	Day7 Placebo No - Day4 Placebo Yes	0	-0.21131379563766023	0.15691228606204932	1341.5440257500986	-1.3467001274463517	0.17830429257942598	0.25417845963450086
FGF-21	Day*Allocation*srf14	Day7 Placebo No - Day7 Placebo Yes	0	0.08681530767475466	0.15682615718706944	1340.9975076117025	0.5535767070489228	0.5799608544541675	0.7195810601560966
FGF-21	Day*Allocation*srf14	Day1 Anakinra Yes - Day4 Anakinra Yes	0	0.054800078001155175	0.12441357976559704	1080.791910681622	0.4404670141667971	0.6596869766989086	0.7128875393359173
FGF-21	Day*Allocation*srf14	Day1 Anakinra Yes - Day7 Anakinra Yes	0	0.2754509800091748	0.1235253514249431	1083.110320114696	2.2299145627328594	0.025957455047537388	0.040445336934535
FGF-21	Day*Allocation*srf14	Day1 Anakinra Yes - Day1 Placebo Yes	0	-0.06271500889944247	0.16400585629503217	1304.5777646804688	-0.3823949358651173	0.702230732455255	0.9668895255885167
FGF-21	Day*Allocation*srf14	Day1 Anakinra Yes - Day4 Placebo Yes	0	-0.14225240838470865	0.16871397318818548	1346.690247548478	-0.8431572423822815	0.3992902368327764	0.5420598048130187
