Day	Assay	term	estimate	std.error	statistic	p.value	log2FC	p_value	p_adj
07	TGF-alpha	AllocationAnakinra	-0.31631744296014197	0.11282355343759999	-2.803647228990085	0.005242726275538393	-0.31631744296014197	0.005242726275538393	0.09800960235699731
07	TNF	AllocationAnakinra	-0.08075111290824988	0.06465868150662797	-1.2488827644895963	0.2122731411011745	-0.08075111290824988	0.2122731411011745	0.4904241535785756
07	TNFB	AllocationAnakinra	0.13288493368709867	0.06706819677475397	1.981340487405495	0.04808242484674162	0.13288493368709867	0.04808242484674162	0.2147681643154459
07	TNFRSF9	AllocationAnakinra	0.025689198808122673	0.055624249530350944	0.46183452406140885	0.6443942581374211	0.025689198808122673	0.6443942581374211	0.7709717017001289
07	TNFSF14	AllocationAnakinra	-0.08933083045111961	0.11277342240588972	-0.7921266247432268	0.42865014919178945	-0.08933083045111961	0.42865014919178945	0.598324166580206
07	TRAIL	AllocationAnakinra	0.017655915550643157	0.0516290514427983	0.34197636906432005	0.7325076419302143	0.017655915550643157	0.7325076419302143	0.84617262085042
07	TRANCE	AllocationAnakinra	0.17671665714401835	0.08571419697856676	2.0616964677182614	0.03973592466788304	0.17671665714401835	0.03973592466788304	0.20931765466376023
07	TWEAK	AllocationAnakinra	-0.08717601289045836	0.09380308272057558	-0.9293512575715853	0.35314078587867714	-0.08717601289045836	0.35314078587867714	0.5694686756036004
07	VEGFA	AllocationAnakinra	-0.09828146887166098	0.07643149386550252	-1.285876592240996	0.19906175138474444	-0.09828146887166098	0.19906175138474444	0.4904241535785756
07	uPA	AllocationAnakinra	-0.034194050416676426	0.04140867645485253	-0.8257701849987372	0.4093153557093705	-0.034194050416676426	0.4093153557093705	0.598324166580206
