Day	Assay	term	estimate	std.error	statistic	p.value	log2FC	p_value	p_adj
07	MMP-10	AllocationAnakinra	-0.08318640319725308	0.05523810358258194	-1.5059605200400832	0.13268802229394686	-0.08318640319725308	0.13268802229394686	0.3865259779867148
01	OPG	AllocationAnakinra	0.013870973558079796	0.042101870256943265	0.3294621705265517	0.7419346089265793	0.013870973558079796	0.7419346089265793	0.9685139678375835
04	OPG	AllocationAnakinra	-0.038563587555601415	0.04207097979769334	-0.9166315531761342	0.3597542158211059	-0.038563587555601415	0.3597542158211059	0.8083313479323514
07	OPG	AllocationAnakinra	-0.08281213568491257	0.044622929388700217	-1.8558202435244633	0.06404801938561665	-0.08281213568491257	0.06404801938561665	0.2682010811772697
01	OSM	AllocationAnakinra	-0.04389766152891977	0.13070624560649627	-0.33584976238303027	0.7371150970786966	-0.04389766152891977	0.7371150970786966	0.9685139678375835
04	OSM	AllocationAnakinra	-0.2803074734014647	0.12049919954321418	-2.3262185513600784	0.020384529000588333	-0.2803074734014647	0.020384529000588333	0.28194223634287024
07	OSM	AllocationAnakinra	-0.26422289766965296	0.11406417970604196	-2.316440606951186	0.020924299281077516	-0.26422289766965296	0.020924299281077516	0.20027543597602765
01	PD-L1	AllocationAnakinra	-0.019438732390496597	0.04129595294448203	-0.4707176128525205	0.6380331891599347	-0.019438732390496597	0.6380331891599347	0.9685139678375835
04	PD-L1	AllocationAnakinra	-0.04048456275103451	0.044132117549740446	-0.917349200509247	0.35937850620937506	-0.04048456275103451	0.35937850620937506	0.8083313479323514
07	PD-L1	AllocationAnakinra	-0.048118109598589975	0.04533164497574937	-1.0614684206657679	0.28897266982356673	-0.048118109598589975	0.28897266982356673	0.5694686756036004
01	SCF	AllocationAnakinra	0.042434622124773044	0.082720189079759407	0.5129899072626306	0.6081689493508876	0.042434622124773044	0.6081689493508876	0.9685139678375835
04	SCF	AllocationAnakinra	0.04254562274457896	0.07917612214435282	0.5373542122587206	0.5912493470015526	0.04254562274457896	0.5912493470015526	0.8662101057286709
07	SCF	AllocationAnakinra	0.07071561290836417	0.07282200298293293	0.9710748127174912	0.33196511240941784	0.07071561290836417	0.33196511240941784	0.5694686756036004
01	SIRT2	AllocationAnakinra	0.007530019319991848	0.08866897933554312	0.0849228149057246	0.9323543455032527	0.007530019319991848	0.9323543455032527	0.9895778833500827
04	SIRT2	AllocationAnakinra	0.002468313938750321	0.08609089529050375	0.028671021835947715	0.9771378014819446	0.002468313938750321	0.9771378014819446	0.985837280509563
07	SIRT2	AllocationAnakinra	0.03171660052517778	0.09836403383318329	0.3224410314339724	0.7472489525097123	0.03171660052517778	0.7472489525097123	0.8485708443754362
01	SLAMF1	AllocationAnakinra	0.03433501032157074	0.04654733745601748	0.7376363976567692	0.46105702438780727	0.03433501032157074	0.46105702438780727	0.9685139678375835
04	SLAMF1	AllocationAnakinra	0.04291160693508636	0.045318882374758236	0.9468814032136705	0.3441323520618056	0.04291160693508636	0.3441323520618056	0.8083313479323514
07	SLAMF1	AllocationAnakinra	-0.09261921781505159	0.045122798608705404	-2.0526035767024178	0.0406138732929684	-0.09261921781505159	0.0406138732929684	0.20931765466376023
01	ST1A1	AllocationAnakinra	0.05239782439988068	0.08601175512076639	0.6091937587636777	0.5426531756129789	0.05239782439988068	0.5426531756129789	0.9685139678375835
