Assay	term	contrast	null.value	estimate	std.error	df	statistic	p.value	adj.p.value
SLAMF1	Day*srf14	Day1 No - Day1 Yes	0	0.2158177532751593	0.10008077736257373	1175.208395264729	2.156435620931404	0.0312520246980927	0.07220295361283485
SLAMF1	Day*srf14	Day1 No - Day4 Yes	0	0.3366479263651436	0.1026730658967888	1223.2015078931167	3.2788338735648157	0.0010716964677234028	0.0031299112542733077
SLAMF1	Day*srf14	Day1 No - Day7 Yes	0	0.2287943356498202	0.10214259612055984	1213.2351883048532	2.239950268933562	0.025274662217342425	0.0457676315827552
SLAMF1	Day*srf14	Day4 No - Day7 No	0	-0.0537360948584977	0.05094450060991149	1043.8953954960843	-1.0547967732564856	0.2917623446716197	0.33132334055929696
SLAMF1	Day*srf14	Day4 No - Day1 Yes	0	0.03625732325414882	0.1000876824816947	1175.1980556350277	0.3622555978432213	0.7172261666757846	0.7392946641119625
SLAMF1	Day*srf14	Day4 No - Day4 Yes	0	0.1570874963441331	0.10267954565425379	1223.17543672351	1.5298811008872566	0.12630472111061777	0.17630033988357063
SLAMF1	Day*srf14	Day4 No - Day7 Yes	0	0.04923390562880971	0.10214877942332887	1213.1789826480292	0.4819823193850675	0.6299054435436688	0.6807042696359001
SLAMF1	Day*srf14	Day7 No - Day1 Yes	0	0.08999341811264652	0.10029020592935738	1179.589454491586	0.8973300760398905	0.3697259149759705	0.3932005762442861
SLAMF1	Day*srf14	Day7 No - Day4 Yes	0	0.2108235912026308	0.10287598239310486	1227.1107764012625	2.0492984494382918	0.04064519035711074	0.05557607661074326
SLAMF1	Day*srf14	Day7 No - Day7 Yes	0	0.10297000048730741	0.10234684819423281	1217.2383827115689	1.0060886319810454	0.3145728886422901	0.40531506805833534
SLAMF1	Day*srf14	Day1 Yes - Day4 Yes	0	0.12083017308998428	0.09383069657784067	1074.434001779358	1.287746734244323	0.19811142885528638	0.25044274968498464
SLAMF1	Day*srf14	Day1 Yes - Day7 Yes	0	0.012976582374660886	0.0934416085709119	1076.0463790835329	0.13887370490645062	0.8895759352371392	0.9312748072013801
SLAMF1	Day*srf14	Day4 Yes - Day7 Yes	0	-0.1078535907153234	0.09505743929692638	1057.8526052391792	-1.134614939272941	0.256793719866863	0.39454462869577983
TGF-alpha	Day*srf14	Day1 No - Day4 No	0	0.008369632887970359	0.05027354638540967	1040.447889704923	0.16648184760642595	0.8678101138915031	0.8678101138915031
TGF-alpha	Day*srf14	Day1 No - Day7 No	0	-0.13700388867024965	0.05082116527083733	1046.2724408901404	-2.695803764831549	0.007134557339110418	0.008241643822765482
TGF-alpha	Day*srf14	Day1 No - Day1 Yes	0	0.09590982973284548	0.10060599568144288	1161.5172764369247	0.9533212119537363	0.3406256918752222	0.44748865403215465
TGF-alpha	Day*srf14	Day1 No - Day4 Yes	0	-0.14475082389360172	0.10317736956061652	1209.9784645293814	-1.402931907549367	0.1608936852819453	0.21999748803857827
TGF-alpha	Day*srf14	Day1 No - Day7 Yes	0	-0.401184866289925	0.10265142983728891	1199.9122958333203	-3.908224823812357	9.817373306006805e-5	2.3491571839373424e-4
TGF-alpha	Day*srf14	Day4 No - Day7 No	0	-0.14537352155822	0.05072903433071327	1043.109069724184	-2.8656867507175354	0.004244626002381819	0.006463407776354134
TGF-alpha	Day*srf14	Day4 No - Day1 Yes	0	0.08754019684487513	0.10061294286154884	1161.5122260239104	0.8700689429722495	0.38444249894084825	0.436570295407404
TGF-alpha	Day*srf14	Day4 No - Day4 Yes	0	-0.15312045678157207	0.10318389843648945	1209.9574473227212	-1.4839568876709865	0.13808079946496735	0.1888043584520982
TGF-alpha	Day*srf14	Day4 No - Day7 Yes	0	-0.4095544991778954	0.10265768175947464	1199.8627521646922	-3.98951634362322	7.021597133867063e-5	2.9402937998068327e-4
TGF-alpha	Day*srf14	Day7 No - Day1 Yes	0	0.23291371840309513	0.10081344965556378	1165.9185231000238	2.310343701151594	0.021043037342915544	0.027644774548536106
TGF-alpha	Day*srf14	Day7 No - Day4 Yes	0	-0.0077469352233520625	0.10337846352795774	1213.9226563011584	-0.07493761233215636	0.940276697224098	0.940276697224098
TGF-alpha	Day*srf14	Day7 No - Day7 Yes	0	-0.2641809776196754	0.10285383077000357	1203.9478323540748	-2.568508879464327	0.010333401383187692	0.020979936141623495
TGF-alpha	Day*srf14	Day1 Yes - Day4 Yes	0	-0.2406606536264472	0.09345409977256725	1073.2457551179257	-2.5751749170140883	0.010151909575618656	0.02043615375364143
TGF-alpha	Day*srf14	Day1 Yes - Day7 Yes	0	-0.4970946960227705	0.09306765466099856	1074.8744234474107	-5.341218684767026	1.126438673001741e-7	3.018855643644666e-7
TGF-alpha	Day*srf14	Day4 Yes - Day7 Yes	0	-0.25643404239632334	0.09466474131761593	1056.77363602744	-2.7088654004339854	0.006860491851341101	0.024911397380508977
MCP-4	Day*srf14	Day1 No - Day4 No	0	-0.3178841621444924	0.037073355825530827	1026.537003405495	-8.574464195808766	3.620466716941328e-17	1.1025966819775863e-16
MCP-4	Day*srf14	Day1 No - Day7 No	0	-0.6048478014882352	0.03750652163255626	1029.6077874812088	-16.126470148679896	2.4552394402488097e-52	1.4954640226970023e-51
MCP-4	Day*srf14	Day1 No - Day1 Yes	0	0.2898424497121881	0.09708474670116336	879.3833343992123	2.9854581647552974	0.002909996198736474	0.01392641037966741
MCP-4	Day*srf14	Day1 No - Day4 Yes	0	-0.3331017949554943	0.09870330346221474	920.5330397555647	-3.3747785866458986	7.69617140619409e-4	0.002455445162928591
MCP-4	Day*srf14	Day1 No - Day7 Yes	0	-0.514662241074556	0.09837599403016878	912.027044407685	-5.231583641398587	2.0856178318027041e-7	6.654114034799104e-7
MCP-4	Day*srf14	Day4 No - Day7 No	0	-0.28696363934374286	0.037421221442098855	1027.6388801374062	-7.668473349747716	4.0241195733761615e-14	3.370200142702535e-13
MCP-4	Day*srf14	Day4 No - Day1 Yes	0	0.6077266118566804	0.09709049694526493	879.4714502584995	6.259383059902229	6.033609244966583e-10	2.021259097063805e-9
MCP-4	Day*srf14	Day4 No - Day4 Yes	0	-0.015217632811001913	0.09870886034162943	920.6117858632759	-0.1541668372862779	0.8775119785120264	0.8775119785120264
MCP-4	Day*srf14	Day4 No - Day7 Yes	0	-0.19677807893006372	0.09838153171863982	912.1016123321397	-2.000152625116948	0.045779877785760405	0.08071715293805123
MCP-4	Day*srf14	Day7 No - Day1 Yes	0	0.8946902512004233	0.09721130605711467	882.7610267841242	9.203561679078408	2.4491182849429593e-19	1.1720780363655591e-18
MCP-4	Day*srf14	Day7 No - Day4 Yes	0	0.27174600653274095	0.09882736200423252	923.7996754631758	2.7497041408542584	0.006081384875789132	0.009475646201810973
MCP-4	Day*srf14	Day7 No - Day7 Yes	0	0.09018556041367914	0.0985005845632862	915.3179864477365	0.9155840121510681	0.3601262641803854	0.44682332777936706
