Assay	effect	term	estimate	std.error	statistic	df	p.value
MMP-10	fixed	Day4:AllocationPlacebo:srf14Yes	0.18195490190418273	0.17351026148014048	1.0486694005991617	1049.1794370118116	0.2945718052676033
MMP-10	fixed	Day7:AllocationPlacebo:srf14Yes	-0.19696971347352618	0.17385748046884167	-1.1329378117200233	1051.1419181856115	0.25749871824232284
IL10	fixed	(Intercept)	0.5085984277805433	0.2729417229475369	1.863395681276266	581.1913109058257	0.06291075240612785
IL10	fixed	Day4	-0.7456556546609171	0.05493464753827295	-13.573503937408884	1033.3179307509665	9.71779247546478e-39
IL10	fixed	Day7	-0.9501087958969767	0.05538412566569375	-17.154893834236276	1037.7924732112883	2.891294804167539e-58
IL10	fixed	AllocationPlacebo	0.05775141063002477	0.09768210497813018	0.5912179169660052	1205.3549676247237	0.5544852693245355
IL10	fixed	srf14Yes	0.4213041654476216	0.11731508257235447	3.5912191016682007	1189.53809038782	3.4255692675179774e-4
IL10	fixed	DEXcorrectedYes	-0.09906961119296441	0.08152103055158981	-1.215264460258131	569.0402757398341	0.22476921550913628
IL10	fixed	cbmi	-0.0019934679473311515	0.0056792103542118305	-0.35101146515074066	565.5401744673525	0.7257104658161371
IL10	fixed	Age	0.0016171691794082204	0.0025971114256318505	0.622679937197835	568.121112392665	0.5337447202349537
IL10	fixed	GenderMale	-0.017075542533208123	0.06319143166734384	-0.2702192699652419	571.13047502915515	0.7870891826032047
IL10	fixed	Day4:AllocationPlacebo	-0.10831390688928973	0.10298512187559809	-1.0517432510312372	1034.7072505185943	0.29316292062741955
IL10	fixed	Day7:AllocationPlacebo	0.04318199785984096	0.10451142118640284	0.41317970198513604	1043.0862050374988	0.6795598804611748
IL10	fixed	Day4:srf14Yes	0.09323789705509447	0.12612070745126172	0.7392750876466933	1061.6775489878166	0.4599033891116956
IL10	fixed	Day7:srf14Yes	-0.048594560956951346	0.1255998304885937	-0.3868998928415309	1064.542040703934	0.698907648074153
IL10	fixed	AllocationPlacebo:srf14Yes	-0.11248479967775946	0.18666813656274067	-0.6025923960512265	1202.832761583741	0.5468934648609399
IL10	fixed	Day4:AllocationPlacebo:srf14Yes	-0.04228798663999637	0.20292605775744946	-0.20839111106441413	1058.6710103537046	0.8349636808989305
IL10	fixed	Day7:AllocationPlacebo:srf14Yes	-0.033191103586187654	0.20327153915910218	-0.16328455879014486	1061.3265008995588	0.8703254768266588
TNF	fixed	(Intercept)	-0.18481380771225375	0.30779765318812685	-0.6004393009432564	575.7941846005345	0.5484497528547381
TNF	fixed	Day4	-0.19516244481839562	0.05604540401975796	-3.4822203217518792	1024.8586066306395	5.182544480492566e-4
TNF	fixed	Day7	-0.32698789426583874	0.05651553811573673	-5.785805199203953	1028.652244314242	9.571396911268469e-9
TNF	fixed	AllocationPlacebo	0.021402700017714337	0.1064082736731307	0.2011375551816584	1107.5418515834099	0.8406279491072182
TNF	fixed	srf14Yes	0.15536094206174533	0.12788749336540137	1.2148251402335846	1093.0944119251083	0.22469513887464396
TNF	fixed	DEXcorrectedYes	-0.37302754491776147	0.09202003304134924	-4.053764518321151	566.147571240695	5.745432884543227e-5
TNF	fixed	cbmi	0.005917200773024798	0.006412522220626439	0.9227571569251805	563.0770180432535	0.35652899335089694
TNF	fixed	Age	0.00564769412931429	0.002931790457713712	1.9263635006570394	565.5312933630859	0.054559836998077024
TNF	fixed	GenderMale	0.15405633103900881	0.0713161890302871	2.160187373074338	568.3034278960216	0.031175522133773025
TNF	fixed	Day4:AllocationPlacebo	-0.013703553559284152	0.10507350676831853	-0.13041873237846488	1025.8139991695568	0.8962607167766083
TNF	fixed	Day7:AllocationPlacebo	0.041334458747750796	0.10667163947223463	0.38749248584024687	1032.9416752938134	0.6984714752299562
TNF	fixed	Day4:srf14Yes	-0.10454167246281587	0.12884082326336196	-0.8114017732494887	1050.0722351835122	0.4173188580313245
TNF	fixed	Day7:srf14Yes	0.021776461628400638	0.1283267748379252	0.16969538629723985	1052.9427444461899	0.8652822990066938
TNF	fixed	AllocationPlacebo:srf14Yes	-0.0054916094540057615	0.20336703199211262	-0.027003440037511824	1105.2554985906982	0.9784618649532171
TNF	fixed	Day4:AllocationPlacebo:srf14Yes	0.2825715687516287	0.20727528796647282	1.3632670422213342	1047.6691852158938	0.17309125396687677
TNF	fixed	Day7:AllocationPlacebo:srf14Yes	-0.0037054225883481544	0.20765391801556535	-0.0178442218849461	1050.072963752511	0.9857665162160193
CCL23	fixed	(Intercept)	-0.6068870900112574	0.3021769799072799	-2.008382935713617	571.5528913496196	0.04507254923295624
CCL23	fixed	Day4	-0.5012569902321504	0.05238940020657501	-9.567908551265326	1019.1819526798528	7.925698024165376e-21
CCL23	fixed	Day7	-0.6766387996169346	0.05283352116259779	-12.806997995354976	1022.6769250472894	6.181208477840523e-35
CCL23	fixed	AllocationPlacebo	0.008224053935112595	0.10287462683122721	0.07994249105374363	1060.4693750522927	0.9362980779551051
CCL23	fixed	srf14Yes	0.35616320348262914	0.1236814888597732	2.87968075712961	1046.8449821167894	0.004061870315905806
CCL23	fixed	DEXcorrectedYes	-0.06881475744937945	0.09037539301027989	-0.7614324558627592	562.9471291629457	0.4467176581803679
CCL23	fixed	cbmi	0.01142820380804207	0.006298735090213312	1.8143648914206112	560.0805390011133	0.0701564533583176
CCL23	fixed	Age	0.00924855475676635	0.0028794617081165956	3.2119040620323664	562.4501950850803	0.0013939448655045854
CCL23	fixed	GenderMale	0.11569748081452626	0.0700349909121362	1.6519953712805766	565.0934700682438	0.0990910015894377
CCL23	fixed	Day4:AllocationPlacebo	-0.09927136696060225	0.09822131951944031	-1.010690626498396	1019.9644661281809	0.31240422248370436
CCL23	fixed	Day7:AllocationPlacebo	0.03811650709089542	0.0997317318056522	0.3821903661030701	1026.5415048190391	0.7023992743805059
CCL23	fixed	Day4:srf14Yes	-0.028640665776422707	0.12050707565480491	-0.2376679180105947	1042.9221197430993	0.8121853496975079
CCL23	fixed	Day7:srf14Yes	-0.060402485203002856	0.12003446665735432	-0.5032095104435748	1045.762922900887	0.6149229464195356
CCL23	fixed	AllocationPlacebo:srf14Yes	-0.3282783919116201	0.196623740495079	-1.6695765785202124	1058.3478162683955	0.09529889069555408
CCL23	fixed	Day4:AllocationPlacebo:srf14Yes	0.5312565216472402	0.19385766570803648	2.7404462944857215	1040.7747191147582	0.006240581426896428
CCL23	fixed	Day7:AllocationPlacebo:srf14Yes	0.34376886678634566	0.1942226664793504	1.7699729543302036	1043.057504467087	0.07702374095791685
CD5	fixed	(Intercept)	0.22093133997239978	0.2857446963766199	0.7731773949750086	582.9842199461891	0.4397307754097932
CD5	fixed	Day4	0.13329714212679608	0.05558818187956093	2.3979403106869333	1033.9770634913168	0.016664029698075605
CD5	fixed	Day7	0.49074566874886616	0.056047122009149054	8.755947694669452	1038.1984479482462	8.08330677364502e-18
CD5	fixed	AllocationPlacebo	-0.07824798953926207	0.1010179407324969	-0.7745949776037172	1174.6157779589344	0.43873491466908565
CD5	fixed	srf14Yes	-0.20417875319837114	0.12135198399881669	-1.6825332925777472	1159.2645987140188	0.09273476249358181
CD5	fixed	DEXcorrectedYes	-0.44360230430762165	0.08537497000943584	-5.195929254892783	571.7186532683344	2.838399623343633e-7
CD5	fixed	cbmi	0.014736455811232242	0.005948320040520085	2.4774147508619553	568.3578468762302	0.013523406744467281
CD5	fixed	Age	-0.003370712701076399	0.002719962375074831	-1.2392497528513293	570.9097872404226	0.2157622228495424
CD5	fixed	GenderMale	-0.35906856770890827	0.06617459138145665	-5.4260791069958305	573.8501992084578	8.507210410579055e-8
CD5	fixed	Day4:AllocationPlacebo	0.033479064097955556	0.10421259371593333	0.32125737306965096	1035.2029617664132	0.748080204976362
CD5	fixed	Day7:AllocationPlacebo	0.1018768027929956	0.10577160887750926	0.9631772067585347	1043.1166310380636	0.3356818271888541
CD5	fixed	Day4:srf14Yes	-0.04880913717603479	0.12768064258946704	-0.38227515296090214	1061.1754525991687	0.7023338272901288
CD5	fixed	Day7:srf14Yes	-0.15567564418770719	0.12715940021357464	-1.2242558861258954	1064.0446188455978	0.22112670305482107
CD5	fixed	AllocationPlacebo:srf14Yes	0.05729422123559352	0.19305061030412948	0.2967834245399843	1172.163695609809	0.7666844404328604
CD5	fixed	Day4:AllocationPlacebo:srf14Yes	-0.02179217979709393	0.20542605094095528	-0.10608284439716734	1058.3944221135016	0.915536724661761
CD5	fixed	Day7:AllocationPlacebo:srf14Yes	-0.41440769974899017	0.20578474715121065	-2.0137921079470646	1060.9565639020045	0.04428344937114967
CCL3	fixed	(Intercept)	-1.3239049415257462	0.27145921590702493	-4.876993905335618	582.8837390078329	1.3912904568729928e-6
CCL3	fixed	Day4	0.48088163792955346	0.06280325945230417	7.656953510426608	1039.6225211301364	4.340200072766358e-14
CCL3	fixed	Day7	0.749284454840818	0.06329516701076322	11.83794103447746	1045.2027897042578	1.9802795178066472e-30
CCL3	fixed	AllocationPlacebo	0.013838423786944986	0.1027315969927444	0.13470464970891427	1339.9888396754507	0.8928656264899857
CCL3	fixed	srf14Yes	0.04786451566731874	0.12324372491318177	0.38837284170887065	1323.568365758841	0.6978025982600398
CCL3	fixed	DEXcorrectedYes	-0.2836780081720905	0.08093521420014776	-3.5050010181053253	566.2201565644282	4.927379572540653e-4
CCL3	fixed	cbmi	0.02144627367146327	0.005635697919236275	3.8054335024347035	562.1073310732719	1.5709154809205356e-4
CCL3	fixed	Age	0.007093342219008203	0.0025780634288677237	2.75142269176968	564.7315350837958	0.006124209356584339
CCL3	fixed	GenderMale	0.14245673349742452	0.06275267504369163	2.2701300525951895	567.991633125403	0.02357350492198143
CCL3	fixed	Day4:AllocationPlacebo	-0.23057780220138113	0.11772184294737112	-1.9586662630185254	1041.8176042079542	0.050418366432198866
CCL3	fixed	Day7:AllocationPlacebo	-0.07540015819072605	0.11938934810259817	-0.6315484537693458	1052.2180016507784	0.5278191516377521
CCL3	fixed	Day4:srf14Yes	-0.08659713040860487	0.14388244796459565	-0.6018602799273567	1072.5420563174932	0.5473943454426957
CCL3	fixed	Day7:srf14Yes	-0.0244692982506946	0.14326096748995812	-0.17080226861102119	1075.2154897979947	0.8644113803376108
CCL3	fixed	AllocationPlacebo:srf14Yes	0.06615216061732049	0.19628391709921278	0.3370228269078384	1337.5476549665943	0.7361525666042206
CCL3	fixed	Day4:AllocationPlacebo:srf14Yes	0.24634302016904594	0.231559763087158	1.0638420807000204	1068.5102656028507	0.28764059949432363
CCL3	fixed	Day7:AllocationPlacebo:srf14Yes	-0.06135486700344504	0.23190913267889576	-0.26456425538186007	1071.5170502650394	0.7913960385182617
Flt3L	fixed	(Intercept)	1.0392285671915593	0.2753201707186679	3.774618345175591	584.192931887929	1.766225069028052e-4
Flt3L	fixed	Day4	0.1396916310522728	0.05769989690195594	2.4210031309005244	1037.5657878505863	0.015648488668611463
Flt3L	fixed	Day7	0.36598453278761456	0.05816660165138231	6.2920047311878164	1042.3348951357505	4.6061067674190333e-10
Flt3L	fixed	AllocationPlacebo	-0.073896648844808	0.10004922507502514	-0.7386029106111937	1246.3690552239345	0.4602872133483965
Flt3L	fixed	srf14Yes	-0.10651245154014632	0.12012089531710388	-0.8867104366727122	1230.229471194009	0.3754081206419543
Flt3L	fixed	DEXcorrectedYes	-0.6594669768896095	0.08219397621515616	-8.023300578175547	570.8485437834562	5.876640419029449e-15
Flt3L	fixed	cbmi	-0.010256288696476611	0.005725343639138762	-1.7913839487928833	567.1661616518957	0.07376474935571815
Flt3L	fixed	Age	-0.0010461576977005532	0.0026184560236291216	-0.3995322771358222	569.7810299126677	0.689650762612457
Flt3L	fixed	GenderMale	-0.35216258215103924	0.06371781832065765	-5.526908978251478	572.8783038838483	4.954995128977908e-8
Flt3L	fixed	Day4:AllocationPlacebo	-0.12053942689879743	0.10816584976603959	-1.1143944891989628	1039.1612048326133	0.2653676582998947
Flt3L	fixed	Day7:AllocationPlacebo	0.08118053978988078	0.10974990289777849	0.7396866661968045	1048.0793586878033	0.4596557828790433
Flt3L	fixed	Day4:srf14Yes	-0.4880552502974942	0.1323926152477066	-3.6864235167825847	1067.1851628091881	2.3886872528817803e-4
Flt3L	fixed	Day7:srf14Yes	-0.23271921130981296	0.1318383971492365	-1.765185381056953	1070.0127938030726	0.07781781929417643
Flt3L	fixed	AllocationPlacebo:srf14Yes	0.15265271222223786	0.19118226561703847	0.798466906590698	1243.8184294171901	0.4247520161318662
Flt3L	fixed	Day4:AllocationPlacebo:srf14Yes	0.5064139302243035	0.2130307202390861	2.377187335497674	1063.90895489216	0.017621242648770463
Flt3L	fixed	Day7:AllocationPlacebo:srf14Yes	-0.3707736125531388	0.2133819552234228	-1.7376052823441335	1066.6619465377028	0.0825690093137519
CXCL6	fixed	(Intercept)	0.28985323385250894	0.3064178395226402	0.9459411185199375	578.6048288863933	0.34457347816898154
CXCL6	fixed	Day4	0.0843384268833505	0.05442115381898445	1.5497361037929631	1026.8777900630348	0.1215129905983042
CXCL6	fixed	Day7	0.397647138118114	0.05488017184142976	7.245734201909422	1030.5027722302814	8.417350322477383e-13
CXCL6	fixed	AllocationPlacebo	0.004472603176164296	0.1050950571390082	0.04255769298691591	1088.0289512399982	0.966061929386598
CXCL6	fixed	srf14Yes	-0.27532772441656217	0.12633068572145179	-2.179420802192398	1074.057758533195	0.029517107400531373
CXCL6	fixed	DEXcorrectedYes	-0.08670525184614868	0.09162644244631836	-0.9462907162083382	569.4676447353056	0.3444016743799905
CXCL6	fixed	cbmi	0.008640897099618985	0.006385524794062542	1.3532007749235517	566.4901623713805	0.17653124351256672
CXCL6	fixed	Age	-0.011363516457431215	0.0029192885237290748	-3.8925636726429333	568.9121669388111	1.1094465712813968e-4
CXCL6	fixed	GenderMale	0.13111999349134706	0.07100775445818384	1.846558794766043	571.629788973086	0.06532781889357239
CXCL6	fixed	Day4:AllocationPlacebo	0.03045078550745539	0.10202951704431518	0.2984507463093204	1027.7389617416516	0.7654194920752386
CXCL6	fixed	Day7:AllocationPlacebo	0.015647773343672042	0.10359023997950757	0.15105451388825353	1034.555044436414	0.8799621609618123
CXCL6	fixed	Day4:srf14Yes	0.1008974286829963	0.12514490336333753	0.8062448087882357	1051.237547865687	0.42028405354121057
CXCL6	fixed	Day7:srf14Yes	-0.057481555313235	0.12464993713850328	-0.4611438772677844	1054.0831513317078	0.6447905186097467
CXCL6	fixed	AllocationPlacebo:srf14Yes	0.31007829177142204	0.20086259536721404	1.5437333725801037	1085.8343207572645	0.12294431121626873
CXCL6	fixed	Day4:AllocationPlacebo:srf14Yes	0.03504196845135009	0.20132368312750906	0.17405785502720084	1048.9771716403072	0.8618535787957702
CXCL6	fixed	Day7:AllocationPlacebo:srf14Yes	0.05367417153276359	0.2016972610048423	0.26611254543250834	1051.3093163918936	0.7902047126370896
CXCL10	fixed	(Intercept)	-0.13432907890305795	0.2570650621445074	-0.522548952325329	570.156165313489	0.6014911493880462
CXCL10	fixed	Day4	-0.7873053692658196	0.048616279094834534	-16.194274508957033	1020.4425313561086	1.1412844676922584e-52
CXCL10	fixed	Day7	-1.2040219563694772	0.04902049490920153	-24.561603439533467	1024.5092444984693	4.0467982890256945e-105
CXCL10	fixed	AllocationPlacebo	0.16402052935057332	0.08999423741714836	1.822567022711604	1137.2439362633336	0.06863148157082576
CXCL10	fixed	srf14Yes	0.45140561871700785	0.10813137510008736	4.174603516316914	1122.0727118284472	3.216029894492689e-5
CXCL10	fixed	DEXcorrectedYes	-0.18455487553917438	0.07682691616784428	-2.402216368231885	559.691090319271	0.01662083449901328
CXCL10	fixed	cbmi	0.002740535792371564	0.005353199054569914	0.511943562052307	556.4805996414036	0.6088936081728173
CXCL10	fixed	Age	0.010642665134383536	0.00244767703374185	4.348067570872992	558.9745303742311	1.6322632006625423e-5
CXCL10	fixed	GenderMale	0.09950195714656586	0.05954574409542035	1.6710171089157408	561.8227247467629	0.09527519022888147
CXCL10	fixed	Day4:AllocationPlacebo	-0.21451385529349226	0.09114367756720324	-2.353579107396935	1021.5560943952049	0.018782338469548073
CXCL10	fixed	Day7:AllocationPlacebo	-0.10049895080113654	0.09251720575725063	-1.086273088108915	1029.187875829934	0.27761254267089797
CXCL10	fixed	Day4:srf14Yes	0.04196514330945167	0.11170853283662911	0.37566640832016496	1047.0100579747832	0.7072410099464785
CXCL10	fixed	Day7:srf14Yes	0.227336486649403	0.11125691691006524	2.04334699327657	1049.9107418468393	0.041267327858362846
CXCL10	fixed	AllocationPlacebo:srf14Yes	0.06206760487217578	0.1719893308668936	0.36088055322577706	1134.8250348531524	0.7182559077160193
CXCL10	fixed	Day4:AllocationPlacebo:srf14Yes	0.16651436334062975	0.17972172513082746	0.9265121577228157	1044.3726740460584	0.3543939330739946
CXCL10	fixed	Day7:AllocationPlacebo:srf14Yes	-0.20194239180787257	0.18004184542442558	-1.1216414235913839	1046.8893146841317	0.26227213322374526
4E-BP1	fixed	(Intercept)	-0.5826349765138026	0.3038618934793459	-1.9174335085008132	570.9736832318603	0.05568151185680635
4E-BP1	fixed	Day4	-0.26549973698396157	0.0596588211896941	-4.450301425496921	1022.4486160178827	9.51582604091856e-6
4E-BP1	fixed	Day7	-0.23238560035423655	0.060150199345533374	-3.863421948434374	1026.7779842890081	1.1881662832193179e-4
4E-BP1	fixed	AllocationPlacebo	-0.012403203340053645	0.10777393534596154	-0.1150853710615515	1173.3572956884166	0.9083971457709958
4E-BP1	fixed	srf14Yes	-0.033273405284594035	0.12945916176661623	-0.2570185441535454	1157.6397544069227	0.7972101305461952
4E-BP1	fixed	DEXcorrectedYes	-0.1610368657169843	0.09077965443552057	-1.7739312483433873	559.5757591519673	0.07661826138937926
4E-BP1	fixed	cbmi	0.009022028194680756	0.006324703835588827	1.4264744135392087	556.2081528961274	0.15429249826117772
4E-BP1	fixed	Age	0.008535356280500292	0.002892130726783774	2.9512346041121487	558.7455372133048	0.003297873305051467
4E-BP1	fixed	GenderMale	0.06262913477001676	0.07036501680418367	0.8900606809248007	561.6785884759314	0.3738143672613331
4E-BP1	fixed	Day4:AllocationPlacebo	0.11695102722208929	0.11184328798611068	1.045668714930957	1023.7292517637899	0.2959608447587204
4E-BP1	fixed	Day7:AllocationPlacebo	0.15817779315343763	0.11351232802981423	1.393485587855197	1031.8439409877656	0.16377307037620584
4E-BP1	fixed	Day4:srf14Yes	0.13744812787963978	0.13701347894399654	1.0031723078560826	1050.2331162040102	0.31600880342096965
4E-BP1	fixed	Day7:srf14Yes	0.07351536290297116	0.1364523708091557	0.5387620784236196	1053.132572405374	0.5901648942933382
4E-BP1	fixed	AllocationPlacebo:srf14Yes	0.1867658834683665	0.20595945194840692	0.9068089942050903	1170.8459803211283	0.3646943946970921
4E-BP1	fixed	Day4:AllocationPlacebo:srf14Yes	-0.11269672893797478	0.2204444976307768	-0.5112249575252764	1047.3627783587738	0.6093012939659077
4E-BP1	fixed	Day7:AllocationPlacebo:srf14Yes	-0.10745679997864543	0.22082685031348073	-0.4866111155690634	1049.977154460366	0.6266354987819474
SIRT2	fixed	(Intercept)	0.05078475776850178	0.2615244431770565	0.19418742336875808	592.0994518519218	0.8460957339692042
SIRT2	fixed	Day4	-0.15722851785118339	0.07424693490736074	-2.117643213788694	1055.4422748483871	0.034438628264323944
SIRT2	fixed	Day7	0.0766047316512889	0.07477909375081356	1.0244137473310242	1062.8257476352355	0.3058729912211802
SIRT2	fixed	AllocationPlacebo	-0.06857858739403129	0.10927679593052887	-0.6275676991630421	1508.2746100437332	0.5303821693306323
SIRT2	fixed	srf14Yes	-0.047049192605314684	0.13086216110786805	-0.35953244396241185	1496.0888824482297	0.7192475508485197
SIRT2	fixed	DEXcorrectedYes	0.02659846965675198	0.07767153959866982	0.34244808065073423	565.5963098669927	0.7321409303397981
SIRT2	fixed	cbmi	0.002804205861234248	0.00540379122313189	0.5189330500464833	560.5523259038453	0.6040122334823916
SIRT2	fixed	Age	-0.0019121792707637768	0.0024731543852668826	-0.7731742434500021	562.9189882115863	0.4397438048721536
SIRT2	fixed	GenderMale	-0.027839144389055135	0.06023709395964523	-0.4621594861084347	566.3700351334514	0.6441444337335729
SIRT2	fixed	Day4:AllocationPlacebo	0.10481433262915311	0.13913061302510527	0.7533520506392077	1059.2094021083362	0.4514058026949007
SIRT2	fixed	Day7:AllocationPlacebo	0.02918710242901466	0.14092898986812316	0.20710502825803986	1072.8725369976596	0.8359671355532965
SIRT2	fixed	Day4:srf14Yes	0.3189188777397829	0.16948037982422504	1.8817451204118527	1094.3382028031176	0.06013585644425984
SIRT2	fixed	Day7:srf14Yes	0.01792097854826999	0.16870864558425286	0.10622442309466754	1096.2574047817113	0.915423727856476
SIRT2	fixed	AllocationPlacebo:srf14Yes	0.17953988794767675	0.2087419755649601	0.8601043822726698	1507.1126537481948	0.3898683020655622
SIRT2	fixed	Day4:AllocationPlacebo:srf14Yes	-0.39985220538990407	0.272890550026282	-1.4652475336774926	1088.5581812922674	0.14314215635077918
SIRT2	fixed	Day7:AllocationPlacebo:srf14Yes	-0.2569841984087004	0.27321330769670815	-0.9405991259180407	1092.0012167897587	0.34711834697061095
DNER	fixed	(Intercept)	1.6884370879096064	0.2974441280039819	5.676484855290212	581.4218675852252	2.171932337909276e-8
DNER	fixed	Day4	0.18669615562055358	0.05126478390729424	3.6418012793766876	1028.760438022518	2.842304980255202e-4
DNER	fixed	Day7	0.5127677222086328	0.05169989476524036	9.918157948618965	1032.192003446393	3.293167520785658e-22
DNER	fixed	AllocationPlacebo	0.03891289474219448	0.10108307053287939	0.3849595638226804	1064.8560365003918	0.7003442489587021
DNER	fixed	srf14Yes	0.0020715167911102336	0.12153230836727762	0.017044988439205735	1051.4613308278235	0.9864039590553453
DNER	fixed	DEXcorrectedYes	-0.1471060133854875	0.08896386864986773	-1.653547846086235	572.86665902261	0.09876725131827317
DNER	fixed	cbmi	-0.016568670218566322	0.0062004523929970155	-2.6721711850057095	570.0010853419348	0.007751834891996365
DNER	fixed	Age	-0.016890505596763125	0.002834496303415756	-5.958909022533896	572.3789960328396	4.439582874859173e-9
DNER	fixed	GenderMale	-0.3420346606973799	0.06894037250920049	-4.961311467409513	575.0275568112465	9.23442855280622e-7
DNER	fixed	Day4:AllocationPlacebo	-0.044296253861036985	0.09611306949365013	-0.4608764873955408	1029.517376143927	0.6449845620607528
DNER	fixed	Day7:AllocationPlacebo	0.03841008589592415	0.097592919625786	0.39357451383978714	1035.9757942823942	0.6939761859577182
DNER	fixed	Day4:srf14Yes	-0.4129191342497128	0.11792828957759785	-3.501442577762551	1052.1212108502252	4.8215835765115175e-4
DNER	fixed	Day7:srf14Yes	-0.4533084201545739	0.1174667528177794	-3.859035933833719	1054.9311691151886	1.2074445019436975e-4
DNER	fixed	AllocationPlacebo:srf14Yes	-0.15034587930168217	0.19320071356066224	-0.7781849069334609	1062.7756889754328	0.43663322154207884
DNER	fixed	Day4:AllocationPlacebo:srf14Yes	0.2416669615659346	0.1897080519203949	1.2738887944900865	1050.0221956421653	0.20298472181380117
DNER	fixed	Day7:AllocationPlacebo:srf14Yes	-0.20723659597577643	0.19006648479850996	-1.090337395335472	1052.2699183522416	0.2758141606401227
EN-RAGE	fixed	(Intercept)	-0.3568765720883162	0.28744838040740395	-1.2415327287024922	587.0113065268955	0.21490487127543614
EN-RAGE	fixed	Day4	-0.07432600963013647	0.06016336521054354	-1.2354031289644507	1040.2550722751328	0.21695943778120677
EN-RAGE	fixed	Day7	0.24042133537306007	0.06065018255350422	3.9640661454063357	1045.002737352757	7.86947316350683e-5
EN-RAGE	fixed	AllocationPlacebo	0.12801143242714635	0.10440401018053208	1.2261160486631986	1247.1538897227638	0.22038646457868155
EN-RAGE	fixed	srf14Yes	0.3437499985196872	0.12535059052927378	2.742308568856797	1231.0936479909965	0.006189329849271531
EN-RAGE	fixed	DEXcorrectedYes	0.053437207849070766	0.08581604160439474	0.6226948580943891	573.6787103343454	0.5337325003981028
EN-RAGE	fixed	cbmi	-0.0070947502609439595	0.005977669731899738	-1.1868755851603743	569.9940956266402	0.2357711214728274
EN-RAGE	fixed	Age	0.0034705566996073352	0.002733847670047742	1.269476985726395	572.6138655049078	0.20478669083002413
EN-RAGE	fixed	GenderMale	0.1837775113808591	0.06652553242578546	2.762510943987973	575.7152018231757	0.005919141926668459
EN-RAGE	fixed	Day4:AllocationPlacebo	0.11191009817833977	0.11278405296242831	0.9922510784004217	1041.839662141125	0.32130545307910113
EN-RAGE	fixed	Day7:AllocationPlacebo	-0.057542470460288396	0.114436396248956	-0.5028336468679505	1050.717795131076	0.6151866124514155
EN-RAGE	fixed	Day4:srf14Yes	0.5259153057664067	0.1380476781194593	3.8096642618741243	1069.7571456366902	1.4707879180648716e-4
EN-RAGE	fixed	Day7:srf14Yes	0.17879711236184553	0.13747003497308652	1.300626077507363	1072.578467854037	0.19366584643028006
EN-RAGE	fixed	AllocationPlacebo:srf14Yes	-0.2957378557391027	0.1995040642057984	-1.4823650681824425	1244.6149180220712	0.13849632573866627
EN-RAGE	fixed	Day4:AllocationPlacebo:srf14Yes	-0.13346359485907652	0.22212972216506918	-0.6008362751198913	1066.498766463723	0.5480767063142256
EN-RAGE	fixed	Day7:AllocationPlacebo:srf14Yes	0.15805302758053824	0.22249635021254122	0.710362338211647	1069.2411568046614	0.4776343733618543
CD40	fixed	(Intercept)	-0.9729125581434604	0.2983119724876534	-3.261392930462178	585.3785589302253	0.0011731153611042597
CD40	fixed	Day4	-0.06821005827053599	0.05671589605124629	-1.2026620933380656	1035.585788764477	0.22938200584952442
CD40	fixed	Day7	0.23776361390159498	0.057186848143966615	4.157662497905644	1039.6385136115796	3.480032254505344e-5
CD40	fixed	AllocationPlacebo	-0.19459954847872957	0.10462263848099328	-1.8600137723928873	1155.2989066556609	0.06313756911186574
CD40	fixed	srf14Yes	0.013111146738529905	0.12570317929960764	0.10430242744521283	1140.3194578599152	0.9169476931807404
CD40	fixed	DEXcorrectedYes	-0.1202200302571843	0.0891496277126539	-1.3485197116546148	574.6647864718603	0.17802249422853628
CD40	fixed	cbmi	9.823865163188477e-4	0.006211733990296295	0.1581501264950318	571.3940427902739	0.8743943769695572
CD40	fixed	Age	0.015882307749271157	0.002840264261627641	5.591841563421865	573.9243180898535	3.478815131333902e-8
CD40	fixed	GenderMale	-0.00910669802332048	0.06909732716992716	-0.13179522850319367	576.8182689061413	0.8951922178067198
CD40	fixed	Day4:AllocationPlacebo	0.13386355892018423	0.10632817463320626	1.258966020830933	1036.708125926772	0.20832601068724044
CD40	fixed	Day7:AllocationPlacebo	0.034305291706581	0.10792838492146846	0.31785235859447386	1044.3111888555682	0.7506604769728302
CD40	fixed	Day4:srf14Yes	0.1371590731291566	0.13031053402461523	1.0525555294190392	1061.9809671797018	0.29278417625335096
CD40	fixed	Day7:srf14Yes	0.2773566540482565	0.12978274865122594	2.1370841420042352	1064.8429477962213	0.032818477456935245
CD40	fixed	AllocationPlacebo:srf14Yes	0.28265896728872764	0.1999446817191868	1.413685849797742	1152.9098801803757	0.15772411184679633
CD40	fixed	Day4:AllocationPlacebo:srf14Yes	0.00714193419585886	0.2096508914689363	0.03406584224764468	1059.3475171256987	0.972831064033899
CD40	fixed	Day7:AllocationPlacebo:srf14Yes	-0.22463312843349484	0.21002296100792814	-1.069564619770384	1061.843942538742	0.2850583961916403
IFN-gamma	fixed	(Intercept)	1.348865739762594	0.26133789768260307	5.161385898193771	581.7440470144923	3.369110969335791e-7
IFN-gamma	fixed	Day4	-0.7389737193620374	0.05637167829942325	-13.108953674164388	1036.1419254243588	1.9470074912954213e-36
IFN-gamma	fixed	Day7	-0.9772297040311013	0.05682366210318972	-17.197584032097183	1041.1479641126023	1.5527313463862221e-58
